row_id,date,spot,strike,moneyness,option_type,maturity_label,maturity_days,tau,iv_observed
5969,2025-03-12,19604.48,23550,1.2,put,3M,91,0.36111,12.7049
5970,2025-03-12,19604.48,15700,0.8,call,6M,182,0.72222,16.7591
5971,2025-03-12,19604.48,15700,0.8,put,6M,182,0.72222,
5972,2025-03-12,19604.48,16650,0.85,call,6M,182,0.72222,15.4465
5973,2025-03-12,19604.48,16650,0.85,put,6M,182,0.72222,16.944
5974,2025-03-12,19604.48,17150,0.875,call,6M,182,0.72222,15.2152
5975,2025-03-12,19604.48,17150,0.875,put,6M,182,0.72222,
5976,2025-03-12,19604.48,17650,0.9,call,6M,182,0.72222,16.7678
5977,2025-03-12,19604.48,17650,0.9,put,6M,182,0.72222,
5978,2025-03-12,19604.48,18150,0.925,call,6M,182,0.72222,15.4298
5979,2025-03-12,19604.48,18150,0.925,put,6M,182,0.72222,
5980,2025-03-12,19604.48,18600,0.95,call,6M,182,0.72222,15.4609
5981,2025-03-12,19604.48,18600,0.95,put,6M,182,0.72222,14.4006
5982,2025-03-12,19604.48,19100,0.975,call,6M,182,0.72222,
5983,2025-03-12,19604.48,19100,0.975,put,6M,182,0.72222,
5984,2025-03-12,19604.48,19600,1.0,call,6M,182,0.72222,14.4745
5985,2025-03-12,19604.48,19600,1.0,put,6M,182,0.72222,14.0625
5986,2025-03-12,19604.48,20100,1.025,call,6M,182,0.72222,14.9066
5987,2025-03-12,19604.48,20100,1.025,put,6M,182,0.72222,
5988,2025-03-12,19604.48,20600,1.05,call,6M,182,0.72222,
5989,2025-03-12,19604.48,20600,1.05,put,6M,182,0.72222,14.0633
5990,2025-03-12,19604.48,21050,1.075,call,6M,182,0.72222,14.3332
5991,2025-03-12,19604.48,21050,1.075,put,6M,182,0.72222,
5992,2025-03-12,19604.48,21550,1.1,call,6M,182,0.72222,
5993,2025-03-12,19604.48,21550,1.1,put,6M,182,0.72222,
5994,2025-03-12,19604.48,22050,1.125,call,6M,182,0.72222,
5995,2025-03-12,19604.48,22050,1.125,put,6M,182,0.72222,
5996,2025-03-12,19604.48,22550,1.15,call,6M,182,0.72222,15.224
5997,2025-03-12,19604.48,22550,1.15,put,6M,182,0.72222,
5998,2025-03-12,19604.48,23550,1.2,call,6M,182,0.72222,
5999,2025-03-12,19604.48,23550,1.2,put,6M,182,0.72222,
6000,2025-03-13,19688.74,15750,0.8,call,1M,30,0.11905,22.1494
6001,2025-03-13,19688.74,15750,0.8,put,1M,30,0.11905,24.2206
6002,2025-03-13,19688.74,16750,0.85,call,1M,30,0.11905,21.1951
6003,2025-03-13,19688.74,16750,0.85,put,1M,30,0.11905,21.976
6004,2025-03-13,19688.74,17250,0.875,call,1M,30,0.11905,
6005,2025-03-13,19688.74,17250,0.875,put,1M,30,0.11905,20.1142
6006,2025-03-13,19688.74,17700,0.9,call,1M,30,0.11905,
6007,2025-03-13,19688.74,17700,0.9,put,1M,30,0.11905,
6008,2025-03-13,19688.74,18200,0.925,call,1M,30,0.11905,17.8904
6009,2025-03-13,19688.74,18200,0.925,put,1M,30,0.11905,
6010,2025-03-13,19688.74,18700,0.95,call,1M,30,0.11905,17.0434
6011,2025-03-13,19688.74,18700,0.95,put,1M,30,0.11905,
6012,2025-03-13,19688.74,19200,0.975,call,1M,30,0.11905,16.8044
6013,2025-03-13,19688.74,19200,0.975,put,1M,30,0.11905,17.467
6014,2025-03-13,19688.74,19700,1.0,call,1M,30,0.11905,
6015,2025-03-13,19688.74,19700,1.0,put,1M,30,0.11905,16.2776
6016,2025-03-13,19688.74,20200,1.025,call,1M,30,0.11905,16.0565
6017,2025-03-13,19688.74,20200,1.025,put,1M,30,0.11905,15.5388
6018,2025-03-13,19688.74,20650,1.05,call,1M,30,0.11905,14.9234
6019,2025-03-13,19688.74,20650,1.05,put,1M,30,0.11905,15.2777
6020,2025-03-13,19688.74,21150,1.075,call,1M,30,0.11905,16.511
6021,2025-03-13,19688.74,21150,1.075,put,1M,30,0.11905,14.1175
6022,2025-03-13,19688.74,21650,1.1,call,1M,30,0.11905,
6023,2025-03-13,19688.74,21650,1.1,put,1M,30,0.11905,
6024,2025-03-13,19688.74,22150,1.125,call,1M,30,0.11905,15.5266
6025,2025-03-13,19688.74,22150,1.125,put,1M,30,0.11905,13.9717
6026,2025-03-13,19688.74,22650,1.15,call,1M,30,0.11905,14.8902
6027,2025-03-13,19688.74,22650,1.15,put,1M,30,0.11905,
6028,2025-03-13,19688.74,23650,1.2,call,1M,30,0.11905,
6029,2025-03-13,19688.74,23650,1.2,put,1M,30,0.11905,11.726
6030,2025-03-13,19688.74,15750,0.8,call,2M,60,0.2381,
6031,2025-03-13,19688.74,15750,0.8,put,2M,60,0.2381,22.864
6032,2025-03-13,19688.74,16750,0.85,call,2M,60,0.2381,
6033,2025-03-13,19688.74,16750,0.85,put,2M,60,0.2381,19.1677
6034,2025-03-13,19688.74,17250,0.875,call,2M,60,0.2381,18.8847
6035,2025-03-13,19688.74,17250,0.875,put,2M,60,0.2381,
6036,2025-03-13,19688.74,17700,0.9,call,2M,60,0.2381,18.0018
6037,2025-03-13,19688.74,17700,0.9,put,2M,60,0.2381,
6038,2025-03-13,19688.74,18200,0.925,call,2M,60,0.2381,
6039,2025-03-13,19688.74,18200,0.925,put,2M,60,0.2381,
6040,2025-03-13,19688.74,18700,0.95,call,2M,60,0.2381,
6041,2025-03-13,19688.74,18700,0.95,put,2M,60,0.2381,
6042,2025-03-13,19688.74,19200,0.975,call,2M,60,0.2381,15.7743
6043,2025-03-13,19688.74,19200,0.975,put,2M,60,0.2381,15.5228
6044,2025-03-13,19688.74,19700,1.0,call,2M,60,0.2381,15.8034
6045,2025-03-13,19688.74,19700,1.0,put,2M,60,0.2381,15.503
6046,2025-03-13,19688.74,20200,1.025,call,2M,60,0.2381,15.2685
6047,2025-03-13,19688.74,20200,1.025,put,2M,60,0.2381,
6048,2025-03-13,19688.74,20650,1.05,call,2M,60,0.2381,15.9683
6049,2025-03-13,19688.74,20650,1.05,put,2M,60,0.2381,
6050,2025-03-13,19688.74,21150,1.075,call,2M,60,0.2381,15.4593
6051,2025-03-13,19688.74,21150,1.075,put,2M,60,0.2381,14.0818
6052,2025-03-13,19688.74,21650,1.1,call,2M,60,0.2381,13.7902
6053,2025-03-13,19688.74,21650,1.1,put,2M,60,0.2381,
6054,2025-03-13,19688.74,22150,1.125,call,2M,60,0.2381,
6055,2025-03-13,19688.74,22150,1.125,put,2M,60,0.2381,13.134
6056,2025-03-13,19688.74,22650,1.15,call,2M,60,0.2381,14.8553
6057,2025-03-13,19688.74,22650,1.15,put,2M,60,0.2381,14.0069
6058,2025-03-13,19688.74,23650,1.2,call,2M,60,0.2381,
6059,2025-03-13,19688.74,23650,1.2,put,2M,60,0.2381,13.6845
6060,2025-03-13,19688.74,15750,0.8,call,3M,91,0.36111,
6061,2025-03-13,19688.74,15750,0.8,put,3M,91,0.36111,19.8871
6062,2025-03-13,19688.74,16750,0.85,call,3M,91,0.36111,17.1936
6063,2025-03-13,19688.74,16750,0.85,put,3M,91,0.36111,19.3921
6064,2025-03-13,19688.74,17250,0.875,call,3M,91,0.36111,15.4174
6065,2025-03-13,19688.74,17250,0.875,put,3M,91,0.36111,
6066,2025-03-13,19688.74,17700,0.9,call,3M,91,0.36111,
6067,2025-03-13,19688.74,17700,0.9,put,3M,91,0.36111,
6068,2025-03-13,19688.74,18200,0.925,call,3M,91,0.36111,
6069,2025-03-13,19688.74,18200,0.925,put,3M,91,0.36111,
6070,2025-03-13,19688.74,18700,0.95,call,3M,91,0.36111,15.4432
6071,2025-03-13,19688.74,18700,0.95,put,3M,91,0.36111,15.5235
6072,2025-03-13,19688.74,19200,0.975,call,3M,91,0.36111,16.6115
6073,2025-03-13,19688.74,19200,0.975,put,3M,91,0.36111,16.5757
6074,2025-03-13,19688.74,19700,1.0,call,3M,91,0.36111,
6075,2025-03-13,19688.74,19700,1.0,put,3M,91,0.36111,15.9459
6076,2025-03-13,19688.74,20200,1.025,call,3M,91,0.36111,
6077,2025-03-13,19688.74,20200,1.025,put,3M,91,0.36111,
6078,2025-03-13,19688.74,20650,1.05,call,3M,91,0.36111,14.7262
6079,2025-03-13,19688.74,20650,1.05,put,3M,91,0.36111,14.0507
6080,2025-03-13,19688.74,21150,1.075,call,3M,91,0.36111,15.1717
6081,2025-03-13,19688.74,21150,1.075,put,3M,91,0.36111,14.1693
6082,2025-03-13,19688.74,21650,1.1,call,3M,91,0.36111,
6083,2025-03-13,19688.74,21650,1.1,put,3M,91,0.36111,13.0915
6084,2025-03-13,19688.74,22150,1.125,call,3M,91,0.36111,13.9468
6085,2025-03-13,19688.74,22150,1.125,put,3M,91,0.36111,12.6488
6086,2025-03-13,19688.74,22650,1.15,call,3M,91,0.36111,14.4549
6087,2025-03-13,19688.74,22650,1.15,put,3M,91,0.36111,12.7055
6088,2025-03-13,19688.74,23650,1.2,call,3M,91,0.36111,
6089,2025-03-13,19688.74,23650,1.2,put,3M,91,0.36111,14.0345
6090,2025-03-13,19688.74,15750,0.8,call,6M,182,0.72222,17.9518
6091,2025-03-13,19688.74,15750,0.8,put,6M,182,0.72222,17.9194
6092,2025-03-13,19688.74,16750,0.85,call,6M,182,0.72222,16.0972
6093,2025-03-13,19688.74,16750,0.85,put,6M,182,0.72222,17.8955
6094,2025-03-13,19688.74,17250,0.875,call,6M,182,0.72222,
6095,2025-03-13,19688.74,17250,0.875,put,6M,182,0.72222,
6096,2025-03-13,19688.74,17700,0.9,call,6M,182,0.72222,14.5884
6097,2025-03-13,19688.74,17700,0.9,put,6M,182,0.72222,16.015
6098,2025-03-13,19688.74,18200,0.925,call,6M,182,0.72222,
6099,2025-03-13,19688.74,18200,0.925,put,6M,182,0.72222,
6100,2025-03-13,19688.74,18700,0.95,call,6M,182,0.72222,
6101,2025-03-13,19688.74,18700,0.95,put,6M,182,0.72222,14.8861
6102,2025-03-13,19688.74,19200,0.975,call,6M,182,0.72222,14.6215
6103,2025-03-13,19688.74,19200,0.975,put,6M,182,0.72222,13.5155
6104,2025-03-13,19688.74,19700,1.0,call,6M,182,0.72222,14.4672
6105,2025-03-13,19688.74,19700,1.0,put,6M,182,0.72222,
6106,2025-03-13,19688.74,20200,1.025,call,6M,182,0.72222,14.1528
6107,2025-03-13,19688.74,20200,1.025,put,6M,182,0.72222,14.42
6108,2025-03-13,19688.74,20650,1.05,call,6M,182,0.72222,
6109,2025-03-13,19688.74,20650,1.05,put,6M,182,0.72222,14.4414
6110,2025-03-13,19688.74,21150,1.075,call,6M,182,0.72222,14.2766
6111,2025-03-13,19688.74,21150,1.075,put,6M,182,0.72222,13.6202
6112,2025-03-13,19688.74,21650,1.1,call,6M,182,0.72222,15.1674
6113,2025-03-13,19688.74,21650,1.1,put,6M,182,0.72222,
6114,2025-03-13,19688.74,22150,1.125,call,6M,182,0.72222,
6115,2025-03-13,19688.74,22150,1.125,put,6M,182,0.72222,14.3222
6116,2025-03-13,19688.74,22650,1.15,call,6M,182,0.72222,
6117,2025-03-13,19688.74,22650,1.15,put,6M,182,0.72222,
6118,2025-03-13,19688.74,23650,1.2,call,6M,182,0.72222,
6119,2025-03-13,19688.74,23650,1.2,put,6M,182,0.72222,
6120,2025-03-14,19605.81,15700,0.8,call,1M,30,0.11905,25.6646
6121,2025-03-14,19605.81,15700,0.8,put,1M,30,0.11905,
6122,2025-03-14,19605.81,16650,0.85,call,1M,30,0.11905,
6123,2025-03-14,19605.81,16650,0.85,put,1M,30,0.11905,26.239
6124,2025-03-14,19605.81,17150,0.875,call,1M,30,0.11905,23.0891
6125,2025-03-14,19605.81,17150,0.875,put,1M,30,0.11905,
6126,2025-03-14,19605.81,17650,0.9,call,1M,30,0.11905,
6127,2025-03-14,19605.81,17650,0.9,put,1M,30,0.11905,23.0674
6128,2025-03-14,19605.81,18150,0.925,call,1M,30,0.11905,21.4024
6129,2025-03-14,19605.81,18150,0.925,put,1M,30,0.11905,
6130,2025-03-14,19605.81,18650,0.95,call,1M,30,0.11905,
6131,2025-03-14,19605.81,18650,0.95,put,1M,30,0.11905,22.4238
6132,2025-03-14,19605.81,19100,0.975,call,1M,30,0.11905,
6133,2025-03-14,19605.81,19100,0.975,put,1M,30,0.11905,
6134,2025-03-14,19605.81,19600,1.0,call,1M,30,0.11905,
6135,2025-03-14,19605.81,19600,1.0,put,1M,30,0.11905,20.5544
6136,2025-03-14,19605.81,20100,1.025,call,1M,30,0.11905,
6137,2025-03-14,19605.81,20100,1.025,put,1M,30,0.11905,20.3308
6138,2025-03-14,19605.81,20600,1.05,call,1M,30,0.11905,
6139,2025-03-14,19605.81,20600,1.05,put,1M,30,0.11905,
6140,2025-03-14,19605.81,21100,1.075,call,1M,30,0.11905,19.3584
6141,2025-03-14,19605.81,21100,1.075,put,1M,30,0.11905,
6142,2025-03-14,19605.81,21550,1.1,call,1M,30,0.11905,
6143,2025-03-14,19605.81,21550,1.1,put,1M,30,0.11905,
6144,2025-03-14,19605.81,22050,1.125,call,1M,30,0.11905,
6145,2025-03-14,19605.81,22050,1.125,put,1M,30,0.11905,
6146,2025-03-14,19605.81,22550,1.15,call,1M,30,0.11905,
6147,2025-03-14,19605.81,22550,1.15,put,1M,30,0.11905,
6148,2025-03-14,19605.81,23550,1.2,call,1M,30,0.11905,
6149,2025-03-14,19605.81,23550,1.2,put,1M,30,0.11905,
6150,2025-03-14,19605.81,15700,0.8,call,2M,60,0.2381,
6151,2025-03-14,19605.81,15700,0.8,put,2M,60,0.2381,26.3151
6152,2025-03-14,19605.81,16650,0.85,call,2M,60,0.2381,23.0873
6153,2025-03-14,19605.81,16650,0.85,put,2M,60,0.2381,24.6631
6154,2025-03-14,19605.81,17150,0.875,call,2M,60,0.2381,21.4889
6155,2025-03-14,19605.81,17150,0.875,put,2M,60,0.2381,22.7198
6156,2025-03-14,19605.81,17650,0.9,call,2M,60,0.2381,
6157,2025-03-14,19605.81,17650,0.9,put,2M,60,0.2381,22.639
6158,2025-03-14,19605.81,18150,0.925,call,2M,60,0.2381,21.5402
6159,2025-03-14,19605.81,18150,0.925,put,2M,60,0.2381,21.2815
6160,2025-03-14,19605.81,18650,0.95,call,2M,60,0.2381,20.1454
6161,2025-03-14,19605.81,18650,0.95,put,2M,60,0.2381,21.5432
6162,2025-03-14,19605.81,19100,0.975,call,2M,60,0.2381,20.1433
6163,2025-03-14,19605.81,19100,0.975,put,2M,60,0.2381,20.3432
6164,2025-03-14,19605.81,19600,1.0,call,2M,60,0.2381,18.9478
6165,2025-03-14,19605.81,19600,1.0,put,2M,60,0.2381,
6166,2025-03-14,19605.81,20100,1.025,call,2M,60,0.2381,18.7768
6167,2025-03-14,19605.81,20100,1.025,put,2M,60,0.2381,18.4405
6168,2025-03-14,19605.81,20600,1.05,call,2M,60,0.2381,
6169,2025-03-14,19605.81,20600,1.05,put,2M,60,0.2381,18.2541
6170,2025-03-14,19605.81,21100,1.075,call,2M,60,0.2381,18.7107
6171,2025-03-14,19605.81,21100,1.075,put,2M,60,0.2381,17.3611
6172,2025-03-14,19605.81,21550,1.1,call,2M,60,0.2381,
6173,2025-03-14,19605.81,21550,1.1,put,2M,60,0.2381,18.4435
6174,2025-03-14,19605.81,22050,1.125,call,2M,60,0.2381,17.4349
6175,2025-03-14,19605.81,22050,1.125,put,2M,60,0.2381,
6176,2025-03-14,19605.81,22550,1.15,call,2M,60,0.2381,18.0216
6177,2025-03-14,19605.81,22550,1.15,put,2M,60,0.2381,17.728
6178,2025-03-14,19605.81,23550,1.2,call,2M,60,0.2381,18.4341
6179,2025-03-14,19605.81,23550,1.2,put,2M,60,0.2381,
6180,2025-03-14,19605.81,15700,0.8,call,3M,91,0.36111,22.645
6181,2025-03-14,19605.81,15700,0.8,put,3M,91,0.36111,
6182,2025-03-14,19605.81,16650,0.85,call,3M,91,0.36111,
6183,2025-03-14,19605.81,16650,0.85,put,3M,91,0.36111,22.9633
6184,2025-03-14,19605.81,17150,0.875,call,3M,91,0.36111,21.4951
6185,2025-03-14,19605.81,17150,0.875,put,3M,91,0.36111,
6186,2025-03-14,19605.81,17650,0.9,call,3M,91,0.36111,21.6825
6187,2025-03-14,19605.81,17650,0.9,put,3M,91,0.36111,20.7977
6188,2025-03-14,19605.81,18150,0.925,call,3M,91,0.36111,20.4377
6189,2025-03-14,19605.81,18150,0.925,put,3M,91,0.36111,20.4118
6190,2025-03-14,19605.81,18650,0.95,call,3M,91,0.36111,
6191,2025-03-14,19605.81,18650,0.95,put,3M,91,0.36111,
6192,2025-03-14,19605.81,19100,0.975,call,3M,91,0.36111,19.0095
6193,2025-03-14,19605.81,19100,0.975,put,3M,91,0.36111,20.073
6194,2025-03-14,19605.81,19600,1.0,call,3M,91,0.36111,18.6977
6195,2025-03-14,19605.81,19600,1.0,put,3M,91,0.36111,18.2371
6196,2025-03-14,19605.81,20100,1.025,call,3M,91,0.36111,18.456
6197,2025-03-14,19605.81,20100,1.025,put,3M,91,0.36111,18.865
6198,2025-03-14,19605.81,20600,1.05,call,3M,91,0.36111,19.2958
6199,2025-03-14,19605.81,20600,1.05,put,3M,91,0.36111,18.253
6200,2025-03-14,19605.81,21100,1.075,call,3M,91,0.36111,
6201,2025-03-14,19605.81,21100,1.075,put,3M,91,0.36111,17.1355
6202,2025-03-14,19605.81,21550,1.1,call,3M,91,0.36111,
6203,2025-03-14,19605.81,21550,1.1,put,3M,91,0.36111,
6204,2025-03-14,19605.81,22050,1.125,call,3M,91,0.36111,
6205,2025-03-14,19605.81,22050,1.125,put,3M,91,0.36111,
6206,2025-03-14,19605.81,22550,1.15,call,3M,91,0.36111,
6207,2025-03-14,19605.81,22550,1.15,put,3M,91,0.36111,16.949
6208,2025-03-14,19605.81,23550,1.2,call,3M,91,0.36111,
6209,2025-03-14,19605.81,23550,1.2,put,3M,91,0.36111,
6210,2025-03-14,19605.81,15700,0.8,call,6M,182,0.72222,20.178
6211,2025-03-14,19605.81,15700,0.8,put,6M,182,0.72222,
6212,2025-03-14,19605.81,16650,0.85,call,6M,182,0.72222,19.7065
6213,2025-03-14,19605.81,16650,0.85,put,6M,182,0.72222,
6214,2025-03-14,19605.81,17150,0.875,call,6M,182,0.72222,
6215,2025-03-14,19605.81,17150,0.875,put,6M,182,0.72222,19.9149
6216,2025-03-14,19605.81,17650,0.9,call,6M,182,0.72222,18.8083
6217,2025-03-14,19605.81,17650,0.9,put,6M,182,0.72222,20.1683
6218,2025-03-14,19605.81,18150,0.925,call,6M,182,0.72222,
6219,2025-03-14,19605.81,18150,0.925,put,6M,182,0.72222,18.6492
6220,2025-03-14,19605.81,18650,0.95,call,6M,182,0.72222,
6221,2025-03-14,19605.81,18650,0.95,put,6M,182,0.72222,
6222,2025-03-14,19605.81,19100,0.975,call,6M,182,0.72222,17.659
6223,2025-03-14,19605.81,19100,0.975,put,6M,182,0.72222,
6224,2025-03-14,19605.81,19600,1.0,call,6M,182,0.72222,17.184
6225,2025-03-14,19605.81,19600,1.0,put,6M,182,0.72222,
6226,2025-03-14,19605.81,20100,1.025,call,6M,182,0.72222,19.2373
6227,2025-03-14,19605.81,20100,1.025,put,6M,182,0.72222,17.2362
6228,2025-03-14,19605.81,20600,1.05,call,6M,182,0.72222,17.0016
6229,2025-03-14,19605.81,20600,1.05,put,6M,182,0.72222,17.088
6230,2025-03-14,19605.81,21100,1.075,call,6M,182,0.72222,18.539
6231,2025-03-14,19605.81,21100,1.075,put,6M,182,0.72222,18.4086
6232,2025-03-14,19605.81,21550,1.1,call,6M,182,0.72222,
6233,2025-03-14,19605.81,21550,1.1,put,6M,182,0.72222,18.1036
6234,2025-03-14,19605.81,22050,1.125,call,6M,182,0.72222,
6235,2025-03-14,19605.81,22050,1.125,put,6M,182,0.72222,
6236,2025-03-14,19605.81,22550,1.15,call,6M,182,0.72222,18.0108
6237,2025-03-14,19605.81,22550,1.15,put,6M,182,0.72222,16.2733
6238,2025-03-14,19605.81,23550,1.2,call,6M,182,0.72222,
6239,2025-03-14,19605.81,23550,1.2,put,6M,182,0.72222,
6240,2025-03-17,19454.98,15550,0.8,call,1M,30,0.11905,25.872
6241,2025-03-17,19454.98,15550,0.8,put,1M,30,0.11905,
6242,2025-03-17,19454.98,16550,0.85,call,1M,30,0.11905,24.8258
6243,2025-03-17,19454.98,16550,0.85,put,1M,30,0.11905,
6244,2025-03-17,19454.98,17000,0.875,call,1M,30,0.11905,
6245,2025-03-17,19454.98,17000,0.875,put,1M,30,0.11905,25.5588
6246,2025-03-17,19454.98,17500,0.9,call,1M,30,0.11905,22.8079
6247,2025-03-17,19454.98,17500,0.9,put,1M,30,0.11905,
6248,2025-03-17,19454.98,18000,0.925,call,1M,30,0.11905,
6249,2025-03-17,19454.98,18000,0.925,put,1M,30,0.11905,22.9248
6250,2025-03-17,19454.98,18500,0.95,call,1M,30,0.11905,22.5091
6251,2025-03-17,19454.98,18500,0.95,put,1M,30,0.11905,
6252,2025-03-17,19454.98,18950,0.975,call,1M,30,0.11905,
6253,2025-03-17,19454.98,18950,0.975,put,1M,30,0.11905,
6254,2025-03-17,19454.98,19450,1.0,call,1M,30,0.11905,20.7043
6255,2025-03-17,19454.98,19450,1.0,put,1M,30,0.11905,21.1186
6256,2025-03-17,19454.98,19950,1.025,call,1M,30,0.11905,20.1077
6257,2025-03-17,19454.98,19950,1.025,put,1M,30,0.11905,
6258,2025-03-17,19454.98,20450,1.05,call,1M,30,0.11905,
6259,2025-03-17,19454.98,20450,1.05,put,1M,30,0.11905,
6260,2025-03-17,19454.98,20900,1.075,call,1M,30,0.11905,
6261,2025-03-17,19454.98,20900,1.075,put,1M,30,0.11905,
6262,2025-03-17,19454.98,21400,1.1,call,1M,30,0.11905,
6263,2025-03-17,19454.98,21400,1.1,put,1M,30,0.11905,17.8484
6264,2025-03-17,19454.98,21900,1.125,call,1M,30,0.11905,
6265,2025-03-17,19454.98,21900,1.125,put,1M,30,0.11905,
6266,2025-03-17,19454.98,22350,1.15,call,1M,30,0.11905,
6267,2025-03-17,19454.98,22350,1.15,put,1M,30,0.11905,
6268,2025-03-17,19454.98,23350,1.2,call,1M,30,0.11905,
6269,2025-03-17,19454.98,23350,1.2,put,1M,30,0.11905,15.9062
6270,2025-03-17,19454.98,15550,0.8,call,2M,60,0.2381,
6271,2025-03-17,19454.98,15550,0.8,put,2M,60,0.2381,25.6478
6272,2025-03-17,19454.98,16550,0.85,call,2M,60,0.2381,22.2878
6273,2025-03-17,19454.98,16550,0.85,put,2M,60,0.2381,
6274,2025-03-17,19454.98,17000,0.875,call,2M,60,0.2381,22.1584
6275,2025-03-17,19454.98,17000,0.875,put,2M,60,0.2381,
6276,2025-03-17,19454.98,17500,0.9,call,2M,60,0.2381,21.2051
6277,2025-03-17,19454.98,17500,0.9,put,2M,60,0.2381,22.4118
6278,2025-03-17,19454.98,18000,0.925,call,2M,60,0.2381,
6279,2025-03-17,19454.98,18000,0.925,put,2M,60,0.2381,21.5591
6280,2025-03-17,19454.98,18500,0.95,call,2M,60,0.2381,20.5121
6281,2025-03-17,19454.98,18500,0.95,put,2M,60,0.2381,
6282,2025-03-17,19454.98,18950,0.975,call,2M,60,0.2381,18.9448
6283,2025-03-17,19454.98,18950,0.975,put,2M,60,0.2381,20.2889
6284,2025-03-17,19454.98,19450,1.0,call,2M,60,0.2381,19.7256
6285,2025-03-17,19454.98,19450,1.0,put,2M,60,0.2381,19.2032
6286,2025-03-17,19454.98,19950,1.025,call,2M,60,0.2381,18.5926
6287,2025-03-17,19454.98,19950,1.025,put,2M,60,0.2381,
6288,2025-03-17,19454.98,20450,1.05,call,2M,60,0.2381,19.2868
6289,2025-03-17,19454.98,20450,1.05,put,2M,60,0.2381,18.4456
6290,2025-03-17,19454.98,20900,1.075,call,2M,60,0.2381,
6291,2025-03-17,19454.98,20900,1.075,put,2M,60,0.2381,
6292,2025-03-17,19454.98,21400,1.1,call,2M,60,0.2381,19.4314
6293,2025-03-17,19454.98,21400,1.1,put,2M,60,0.2381,
6294,2025-03-17,19454.98,21900,1.125,call,2M,60,0.2381,18.2567
6295,2025-03-17,19454.98,21900,1.125,put,2M,60,0.2381,
6296,2025-03-17,19454.98,22350,1.15,call,2M,60,0.2381,
6297,2025-03-17,19454.98,22350,1.15,put,2M,60,0.2381,18.1174
6298,2025-03-17,19454.98,23350,1.2,call,2M,60,0.2381,
6299,2025-03-17,19454.98,23350,1.2,put,2M,60,0.2381,
6300,2025-03-17,19454.98,15550,0.8,call,3M,91,0.36111,22.3489
6301,2025-03-17,19454.98,15550,0.8,put,3M,91,0.36111,22.6469
6302,2025-03-17,19454.98,16550,0.85,call,3M,91,0.36111,20.48
6303,2025-03-17,19454.98,16550,0.85,put,3M,91,0.36111,21.7523
6304,2025-03-17,19454.98,17000,0.875,call,3M,91,0.36111,20.9152
6305,2025-03-17,19454.98,17000,0.875,put,3M,91,0.36111,21.6111
6306,2025-03-17,19454.98,17500,0.9,call,3M,91,0.36111,19.5575
6307,2025-03-17,19454.98,17500,0.9,put,3M,91,0.36111,20.9412
6308,2025-03-17,19454.98,18000,0.925,call,3M,91,0.36111,
6309,2025-03-17,19454.98,18000,0.925,put,3M,91,0.36111,20.7658
6310,2025-03-17,19454.98,18500,0.95,call,3M,91,0.36111,
6311,2025-03-17,19454.98,18500,0.95,put,3M,91,0.36111,19.8339
6312,2025-03-17,19454.98,18950,0.975,call,3M,91,0.36111,18.4928
6313,2025-03-17,19454.98,18950,0.975,put,3M,91,0.36111,19.8632
6314,2025-03-17,19454.98,19450,1.0,call,3M,91,0.36111,
6315,2025-03-17,19454.98,19450,1.0,put,3M,91,0.36111,
6316,2025-03-17,19454.98,19950,1.025,call,3M,91,0.36111,18.3267
6317,2025-03-17,19454.98,19950,1.025,put,3M,91,0.36111,
6318,2025-03-17,19454.98,20450,1.05,call,3M,91,0.36111,17.34
6319,2025-03-17,19454.98,20450,1.05,put,3M,91,0.36111,18.3737
6320,2025-03-17,19454.98,20900,1.075,call,3M,91,0.36111,18.2639
6321,2025-03-17,19454.98,20900,1.075,put,3M,91,0.36111,
6322,2025-03-17,19454.98,21400,1.1,call,3M,91,0.36111,
6323,2025-03-17,19454.98,21400,1.1,put,3M,91,0.36111,17.2719
6324,2025-03-17,19454.98,21900,1.125,call,3M,91,0.36111,
6325,2025-03-17,19454.98,21900,1.125,put,3M,91,0.36111,
6326,2025-03-17,19454.98,22350,1.15,call,3M,91,0.36111,17.5213
6327,2025-03-17,19454.98,22350,1.15,put,3M,91,0.36111,
6328,2025-03-17,19454.98,23350,1.2,call,3M,91,0.36111,
6329,2025-03-17,19454.98,23350,1.2,put,3M,91,0.36111,
6330,2025-03-17,19454.98,15550,0.8,call,6M,182,0.72222,
6331,2025-03-17,19454.98,15550,0.8,put,6M,182,0.72222,20.7383
6332,2025-03-17,19454.98,16550,0.85,call,6M,182,0.72222,
6333,2025-03-17,19454.98,16550,0.85,put,6M,182,0.72222,
6334,2025-03-17,19454.98,17000,0.875,call,6M,182,0.72222,18.6722
6335,2025-03-17,19454.98,17000,0.875,put,6M,182,0.72222,
6336,2025-03-17,19454.98,17500,0.9,call,6M,182,0.72222,18.5666
6337,2025-03-17,19454.98,17500,0.9,put,6M,182,0.72222,19.1517
6338,2025-03-17,19454.98,18000,0.925,call,6M,182,0.72222,
6339,2025-03-17,19454.98,18000,0.925,put,6M,182,0.72222,18.6813
6340,2025-03-17,19454.98,18500,0.95,call,6M,182,0.72222,
6341,2025-03-17,19454.98,18500,0.95,put,6M,182,0.72222,
6342,2025-03-17,19454.98,18950,0.975,call,6M,182,0.72222,18.4287
6343,2025-03-17,19454.98,18950,0.975,put,6M,182,0.72222,
